date,code,pred,true
2021-10-29,SH600734,0.034586847,0.04557641
2021-11-01,SZ300631,0.012372325,-0.032508492
2021-11-02,SH600071,0.0606031,0.055647407
2021-11-03,SH600734,0.017280677,-0.047091413
2021-11-04,SZ000695,0.009833523,0.104154125
2021-11-05,SZ300432,0.015827918,0.007043823
2021-11-08,SH600726,0.010122664,-0.015837105
2021-11-09,SZ002813,0.011265125,-0.00913242
2021-11-10,SH600198,0.009114196,-0.0029985008
2021-11-11,SH600734,0.020679852,0.052109182
2021-11-12,SH601100,0.010418857,-0.013001956
2021-11-15,SZ300631,0.02162485,0.046168644
2021-11-16,SZ300724,0.014262322,0.08457614
2021-11-17,SH600734,0.030327301,-0.06458797
2021-11-18,SZ300343,0.014784188,-0.0100913495
2021-11-19,SZ000792,0.018535975,0.015113113
2021-11-22,SZ300477,0.015461202,-0.014499918
2021-11-23,SH600734,0.036251176,-0.22902495
2021-11-24,SZ000792,0.01485471,-0.023998497
2021-11-25,SZ000792,0.015390679,0.041959386
2021-11-26,SH603906,0.012083184,0.018213268
2021-11-29,SZ002326,0.015221426,-0.044111338
2021-11-30,SZ300471,0.011251021,-0.021340162
2021-12-01,SZ000792,0.022485223,0.01724558
2021-12-02,SZ000792,0.0426546,0.02035343
2021-12-03,SH600259,0.008775689,-0.022523286
2021-12-06,SZ000792,0.016730605,0.061457206
2021-12-07,SZ300374,0.013528891,0.031740494
2021-12-08,SZ300731,0.016730605,0.14929634
2021-12-09,SH600734,0.10775874,-0.012048192
2021-12-10,SH600198,0.014840606,0.012032085
2021-12-13,SH603077,0.010482328,-9.577283e-13
2021-12-14,SZ000980,0.012231281,-0.0039960044
2021-12-15,SH600734,0.022612164,0.033467203
2021-12-16,SZ000792,0.018042319,0.032868482
2021-12-17,SH600740,0.012795459,0.0144703565
2021-12-20,SZ300479,0.011074715,-0.0046242774
2021-12-21,SZ000792,0.03943878,0.01289392
2021-12-22,SH600172,0.008282032,0.05493444
2021-12-23,SH600753,0.014586725,0.027771402
2021-12-24,SZ000792,0.016363887,0.047639783
2021-12-27,SZ002725,0.01102535,0.0069444445
2021-12-28,SH600734,0.022019776,0.027196653
2021-12-29,SZ300432,0.013564152,0.0066907182
2021-12-30,SZ000792,0.020792687,-0.063675776
2022-01-04,SZ300752,0.015715947,0.0119674485
2022-01-05,SH600734,0.08338601,-0.027552674
2022-01-06,SZ002748,0.010413421,-0.013542107
2022-01-07,SZ000537,0.011123915,0.0046288357
2022-01-10,SZ002371,0.00855118,0.029432563
2022-01-11,SZ002374,0.014870834,-0.019832985
2022-01-12,SZ300261,0.0743378,-0.04867682
2022-01-13,SH600405,0.011228619,-0.014596671
2022-01-14,SH600734,0.014280002,0.034768213
2022-01-17,SH600734,0.013696649,0.0272
2022-01-18,SH600821,0.011998944,0.0014944492
2022-01-19,SZ000792,0.01635913,0.010102518
2022-01-20,SZ000792,0.018064314,0.079124995
2022-01-21,SH600654,0.1456915,-0.06776546
2022-01-24,SZ000889,0.013831269,0.021857923
2022-01-25,SZ002667,0.011565168,-0.04547553
2022-01-26,SZ300497,0.02077167,-0.0028409092
2022-01-27,SH600405,0.012986156,0.026879892
2022-01-28,SZ000792,0.014773608,-0.018523501
2022-02-07,SZ000792,0.022776008,0.00959649
