date,left_gap,right_gap,selected_source,confidence_edge,left_code,left_pred,left_true,right_code,right_pred,right_true,selected_code,selected_pred,selected_true,fold_year,disagreement,selected_is_left,selected_matches_left_pick,selected_matches_right_pick,top1_change_vs_left,top1_change_vs_right,selected_return,left_return,right_return,selector_alpha_vs_left,selector_alpha_vs_right,switch_from_prev,is_top_decile_day,is_bottom_decile_day
2015-11-11,0.0009678780000000001,0.004772752999999998,right,-0.0038048749999999975,SZ300363,0.015126099,-0.084874175,SZ002343,0.045783855,-0.03368794,SZ002343,0.045783855,-0.03368794,2015,True,False,False,True,True,False,-0.03368794,-0.084874175,-0.03368794,0.051186235,0.0,False,False,False
2015-11-12,0.0008878280000000002,0.013827479999999996,right,-0.012939651999999996,SZ300051,0.01177855,0.07038123,SZ002343,0.066801004,0.0764526,SZ002343,0.066801004,0.0764526,2015,True,False,False,True,True,False,0.0764526,0.07038123,0.0764526,0.006071369999999993,0.0,False,False,False
2015-11-13,0.00042935899999999895,0.0011321999999999999,right,-0.0007028410000000009,SZ300302,0.014005397,0.03127094,SZ300299,0.07636216,-0.049724,SZ300299,0.07636216,-0.049724,2015,True,False,False,True,True,False,-0.049724,0.03127094,-0.049724,-0.08099493999999999,0.0,False,False,False
2015-11-16,0.0741482,0.005639900000000003,left,0.0685083,SZ002506,0.0852063,-0.041366223,SZ002343,0.07458984,0.05263158,SZ002506,0.0852063,-0.041366223,2015,True,True,True,False,False,True,-0.041366223,-0.041366223,0.05263158,0.0,-0.09399780299999999,True,False,False
2015-11-17,0.110061576,0.03994806999999999,left,0.070113506,SZ002506,0.12549332,0.14323041,SZ002343,0.10907676,0.0057142857,SZ002506,0.12549332,0.14323041,2015,True,True,True,False,False,True,0.14323041,0.14323041,0.0057142857,0.0,0.13751612430000001,False,True,False
2015-11-18,0.0016010030000000001,0.011067340000000009,right,-0.009466337000000009,SH600731,0.016334128,0.047960725,SZ002343,0.08016644,0.046164773,SZ002343,0.08016644,0.046164773,2015,True,False,False,True,True,False,0.046164773,0.047960725,0.046164773,-0.0017959520000000034,0.0,True,False,False
2015-11-19,0.185861715,0.005051669999999994,left,0.18081004500000003,SZ002506,0.19896473,-0.010038957,SZ002343,0.07674818,-0.022131704,SZ002506,0.19896473,-0.010038957,2015,True,True,True,False,False,True,-0.010038957,-0.010038957,-0.022131704,0.0,0.012092747,True,False,False
2015-11-20,0.0016956060000000005,0.012084390000000007,right,-0.010388784000000007,SZ000601,0.011523846,0.0010134565,SZ002343,0.07023748,-0.036517635,SZ002343,0.07023748,-0.036517635,2015,True,False,False,True,True,False,-0.036517635,0.0010134565,-0.036517635,-0.0375310915,0.0,True,False,False
2015-11-23,0.004249932,0.004053879999999996,left,0.00019605200000000385,SH600405,0.015504518,0.0026632848,SH600226,0.08341097,0.023577519,SH600405,0.015504518,0.0026632848,2015,True,True,True,False,False,True,0.0026632848,0.0026632848,0.023577519,0.0,-0.020914234200000003,True,False,False
2015-11-24,5.821899999999998e-05,0.005756760000000007,right,-0.005698541000000007,SZ002240,0.011363746,0.016859852,SZ002343,0.06578411,0.035114933,SZ002343,0.06578411,0.035114933,2015,True,False,False,True,True,False,0.035114933,0.016859852,0.035114933,0.018255081,0.0,True,False,False
2015-11-25,0.14853655999999998,0.014510256,left,0.13402630399999999,SZ002506,0.15774623,7.2229755e-13,SH600392,0.082728826,-0.003821656,SZ002506,0.15774623,7.2229755e-13,2015,True,True,True,False,False,True,7.2229755e-13,7.2229755e-13,-0.003821656,0.0,0.0038216560007222978,True,False,False
2015-11-26,0.0008223330000000015,0.019685354000000002,right,-0.018863021,SZ002535,0.013241284,-0.005567584,SH600226,0.063694626,0.03599482,SH600226,0.063694626,0.03599482,2015,True,False,False,True,True,False,0.03599482,-0.005567584,0.03599482,0.041562404,0.0,True,False,False
2015-11-27,0.0027653669999999995,0.029997516000000002,right,-0.027232149000000004,SZ002072,0.017090965,0.14865392,SZ000670,0.06862313,-0.03926835,SZ000670,0.06862313,-0.03926835,2015,True,False,False,True,True,False,-0.03926835,0.14865392,-0.03926835,-0.18792227,0.0,False,False,False
2015-11-30,0.017771116,0.032150995,right,-0.014379879000000002,SZ002506,0.03374138,-0.014886029,SZ000633,0.06999385,-0.0134312045,SZ000633,0.06999385,-0.0134312045,2015,True,False,False,True,True,False,-0.0134312045,-0.014886029,-0.0134312045,0.0014548245000000001,0.0,False,False,False
2015-12-01,0.018717162500000002,0.035987792,right,-0.017270629499999995,SZ002506,0.031208886,0.033212654,SZ002224,0.058892008,0.1207941,SZ002224,0.058892008,0.1207941,2015,True,False,False,True,True,False,0.1207941,0.033212654,0.1207941,0.08758144600000001,0.0,False,True,False
2015-12-02,0.002503383999999999,0.021265034000000002,right,-0.018761650000000005,SZ002014,0.018051565,-0.0019140423,SH600053,0.084076814,0.15509646,SH600053,0.084076814,0.15509646,2015,True,False,False,True,True,False,0.15509646,-0.0019140423,0.15509646,0.1570105023,0.0,False,True,False
2015-12-03,0.0009023829999999997,0.041946950000000004,right,-0.041044567000000004,SZ002095,0.017513046,0.03673075,SH600053,0.10401254,0.057732772,SH600053,0.10401254,0.057732772,2015,True,False,False,True,True,False,0.057732772,0.03673075,0.057732772,0.021002022000000002,0.0,False,False,False
2015-12-04,0.0006622325000000002,0.01835154,right,-0.0176893075,SZ000875,0.013859852,-0.04587156,SH600165,0.08118809,-0.05031908,SH600165,0.08118809,-0.05031908,2015,True,False,False,True,True,False,-0.05031908,-0.04587156,-0.05031908,-0.004447520000000003,0.0,False,False,False
2015-12-07,0.053968309,0.031348024,left,0.022620284999999997,SZ002506,0.06488814,-0.029482802,SH600053,0.10080703,7.2229755e-13,SZ002506,0.06488814,-0.029482802,2015,True,True,True,False,False,True,-0.029482802,-0.029482802,7.2229755e-13,0.0,-0.029482802000722296,True,False,False
2015-12-08,0.0025907120000000002,0.03153162,right,-0.028940908,SZ002431,0.01541719,0.0026294729,SH600053,0.08319057,-0.028277474,SH600053,0.08319057,-0.028277474,2015,True,False,False,True,True,False,-0.028277474,0.0026294729,-0.028277474,-0.0309069469,0.0,True,False,False
2015-12-09,0.0006840639999999999,0.02449760599999999,right,-0.023813541999999993,SZ000922,0.014194607,-0.04505687,SH600053,0.0953907,0.044884704,SH600053,0.0953907,0.044884704,2015,True,False,False,True,True,False,0.044884704,-0.04505687,0.044884704,0.089941574,0.0,False,False,False
2015-12-10,0.102507766,0.006003250000000002,left,0.096504516,SZ002506,0.12106874,0.04780166,SH600053,0.09052309,-0.015106304,SZ002506,0.12106874,0.04780166,2015,True,True,True,False,False,True,0.04780166,0.04780166,-0.015106304,0.0,0.062907964,True,False,False
2015-12-11,0.1435880025,0.003198080000000006,left,0.1403899225,SZ002506,0.15751335,-0.0008511362,SZ002667,0.077244714,0.062110003,SZ002506,0.15751335,-0.0008511362,2015,True,True,True,False,False,True,-0.0008511362,-0.0008511362,0.062110003,0.0,-0.0629611392,False,False,False
2015-12-14,0.008514417,0.014764251999999999,right,-0.006249834999999999,SZ002506,0.026958955,0.0074111936,SZ002667,0.0651929,0.0396229,SZ002667,0.0651929,0.0396229,2015,True,False,False,True,True,False,0.0396229,0.0074111936,0.0396229,0.032211706400000005,0.0,True,False,False
2015-12-15,0.10624828,0.0032087969999999993,left,0.103039483,SZ002506,0.11920575,0.012937595,SZ002667,0.054892823,0.12616639,SZ002506,0.11920575,0.012937595,2015,True,True,True,False,False,True,0.012937595,0.012937595,0.12616639,0.0,-0.113228795,True,False,False
2015-12-16,0.0004439140000000001,0.014558544,right,-0.01411463,SH600193,0.012659101,-0.06905461,SZ002667,0.061827324,-0.01750496,SZ002667,0.061827324,-0.01750496,2015,True,False,False,True,True,False,-0.01750496,-0.06905461,-0.01750496,0.05154965,0.0,True,False,False
2015-12-17,0.022719669999999997,0.005778655999999993,left,0.016941014000000004,SZ002506,0.04404601,-0.0023989032,SZ002667,0.071221046,-0.08290771,SZ002506,0.04404601,-0.0023989032,2015,True,True,True,False,False,True,-0.0023989032,-0.0023989032,-0.08290771,0.0,0.0805088068,True,False,False
2015-12-18,0.11629819800000002,0.017845163999999997,left,0.09845303400000002,SZ002506,0.12828779,0.00901752,SZ002667,0.0679669,-0.0002590338,SZ002506,0.12828779,0.00901752,2015,True,True,True,False,False,True,0.00901752,0.00901752,-0.0002590338,0.0,0.0092765538,False,False,False
2015-12-21,0.103824945,0.028625220000000007,left,0.075199725,SZ002506,0.11483938,-0.017107839,SZ000520,0.10803769,0.023622047,SZ002506,0.11483938,-0.017107839,2015,True,True,True,False,False,True,-0.017107839,-0.017107839,0.023622047,0.0,-0.040729886,False,False,False
2015-12-22,0.0035949759999999997,0.004922006,right,-0.0013270299999999999,SZ002506,0.012200632,-0.02571874,SZ002602,0.044862874,0.09930515,SZ002602,0.044862874,0.09930515,2015,True,False,False,True,True,False,0.09930515,-0.02571874,0.09930515,0.12502389,0.0,True,False,False
2015-12-23,0.026452912999999998,0.006161546999999996,left,0.020291366,SZ002506,0.038602605,0.01706515,SH600734,0.055972,-0.014705883,SZ002506,0.038602605,0.01706515,2015,True,True,True,False,False,True,0.01706515,0.01706515,-0.014705883,0.0,0.031771033000000004,True,False,False
2015-12-24,0.004046168000000003,0.12001994999999999,right,-0.11597378199999998,SZ002506,0.036681402,-0.04019925,SZ000520,0.19930904,-0.079790644,SZ000520,0.19930904,-0.079790644,2015,True,False,False,True,True,False,-0.079790644,-0.04019925,-0.079790644,-0.039591393999999995,0.0,True,False,False
2015-12-25,0.065611956,0.027064415999999994,left,0.038547540000000005,SZ000520,0.0807235,0.010330819,SZ002602,0.08670926,-0.017857144,SZ000520,0.0807235,0.010330819,2015,True,True,True,False,False,True,0.010330819,0.010330819,-0.017857144,0.0,0.028187962999999996,True,False,False
2015-12-28,0.03938463999999999,0.007520960000000007,left,0.031863679999999985,SZ000520,0.079908445,-0.037109375,SZ002602,0.07421888,-0.13792208,SZ000520,0.079908445,-0.037109375,2015,True,True,True,False,False,True,-0.037109375,-0.037109375,-0.13792208,0.0,0.100812705,False,False,False
2015-12-29,0.038853399000000004,0.045795627000000005,right,-0.006942228000000002,SZ000520,0.053040728,-0.065624624,SZ000520,0.09495217,-0.065624624,SZ000520,0.09495217,-0.065624624,2015,False,False,True,True,False,False,-0.065624624,-0.065624624,-0.065624624,0.0,0.0,True,False,False
2015-12-30,0.0011061465000000003,0.006131110000000009,right,-0.005024963500000009,SH601919,0.0105923535,-0.13007285,SZ002602,0.08016821,-0.10485086,SZ002602,0.08016821,-0.10485086,2015,True,False,False,True,True,False,-0.10485086,-0.13007285,-0.10485086,0.025221989999999986,0.0,False,False,True
2017-01-03,0.002480370000000001,0.007392684,right,-0.004912313999999999,SZ300063,0.014563581,-0.02509079,SZ002608,0.031031646,-0.031949934,SZ002608,0.031031646,-0.031949934,2017,True,False,False,True,True,False,-0.031949934,-0.02509079,-0.031949934,-0.006859143999999998,0.0,False,False,False
2017-01-04,0.000800439,0.028290146000000002,right,-0.027489707000000002,SZ000553,0.01688584,-0.05,SZ000710,0.0501933,-0.06420015,SZ000710,0.0501933,-0.06420015,2017,True,False,False,True,True,False,-0.06420015,-0.05,-0.06420015,-0.014200149999999995,0.0,False,False,False
2017-01-05,0.0017194589999999996,0.012445052999999998,right,-0.010725593999999998,SZ002785,0.017073596,-0.041104898,SZ000710,0.04028514,-0.035646085,SZ000710,0.04028514,-0.035646085,2017,True,False,False,True,True,False,-0.035646085,-0.041104898,-0.035646085,0.005458813,0.0,False,False,False
2017-01-06,0.0028064744999999995,0.004087128000000002,right,-0.0012806535000000029,SH600679,0.015423311,-0.0021735195,SZ000710,0.039198652,-0.00022002198,SZ000710,0.039198652,-0.00022002198,2017,True,False,False,True,True,False,-0.00022002198,-0.0021735195,-0.00022002198,0.00195349752,0.0,False,False,False
2017-01-09,0.00019763899999999945,0.019326415999999996,right,-0.019128776999999996,SZ002141,0.012488371,-0.027186284,SZ002602,0.04610142,0.009280742,SZ002602,0.04610142,0.009280742,2017,True,False,False,True,True,False,0.009280742,-0.027186284,0.009280742,0.036467026,0.0,False,False,False
2017-01-10,0.0021641479999999994,0.016092965,right,-0.013928817000000001,SH600545,0.015502366,-0.0017980221,SH600568,0.04307656,-0.016400518,SH600568,0.04307656,-0.016400518,2017,True,False,False,True,True,False,-0.016400518,-0.0017980221,-0.016400518,-0.0146024959,0.0,False,False,False
2017-01-11,0.001788632,0.014958689999999997,right,-0.013170057999999997,SH600751,0.017172415,-0.023391813,SZ002602,0.04995268,-0.003953771,SZ002602,0.04995268,-0.003953771,2017,True,False,False,True,True,False,-0.003953771,-0.023391813,-0.003953771,0.019438042000000003,0.0,False,False,False
2017-01-12,0.0005731529999999999,0.003934766000000003,right,-0.003361613000000003,SH600233,0.014504289,-0.0353461,SH600050,0.033655398,-0.014067995,SH600050,0.033655398,-0.014067995,2017,True,False,False,True,True,False,-0.014067995,-0.0353461,-0.014067995,0.021278105,0.0,False,False,False
2017-01-13,0.00029645900000000065,0.015082818000000005,right,-0.014786359000000004,SH601668,0.013081288,0.0021344717,SZ000659,0.049422313,0.044434223,SZ000659,0.049422313,0.044434223,2017,True,False,False,True,True,False,0.044434223,0.0021344717,0.044434223,0.0422997513,0.0,False,False,False
2017-01-16,0.0008794939999999998,0.010486584,right,-0.00960709,SH600233,0.015986582,-0.016723318,SZ002602,0.054675117,-0.045016076,SZ002602,0.054675117,-0.045016076,2017,True,False,False,True,True,False,-0.045016076,-0.016723318,-0.045016076,-0.028292758,0.0,False,False,False
2017-01-17,0.004580285,0.008341067,right,-0.0037607820000000007,SZ002389,0.015650595,0.011824778,SH600609,0.048491605,0.02157779,SH600609,0.048491605,0.02157779,2017,True,False,False,True,True,False,0.02157779,0.011824778,0.02157779,0.009753012,0.0,False,False,False
2017-01-18,0.0009684310000000022,0.0005247400000000027,left,0.00044369099999999953,SZ002389,0.016055755,0.025498008,SZ000885,0.05046768,0.099647485,SZ002389,0.016055755,0.025498008,2017,True,True,True,False,False,True,0.025498008,0.025498008,0.099647485,0.0,-0.07414947699999999,True,False,False
2017-01-19,0.00042492400000000013,0.003886318999999999,right,-0.003461394999999999,SH600545,0.011510057,0.0025881592,SZ002602,0.048744682,0.11872146,SZ002602,0.048744682,0.11872146,2017,True,False,False,True,True,False,0.11872146,0.0025881592,0.11872146,0.1161333008,0.0,True,True,False
2017-01-20,0.001205599,0.004869662999999996,right,-0.0036640639999999964,SH600568,0.012883649,0.007209063,SZ002725,0.038563453,0.2241279,SZ002725,0.038563453,0.2241279,2017,True,False,False,True,True,False,0.2241279,0.007209063,0.2241279,0.216918837,0.0,False,True,False
2017-01-23,0.004960739000000002,0.013106405999999998,right,-0.008145666999999995,SZ300447,0.020374168,-0.004236006,SH600760,0.040917125,0.008807588,SH600760,0.040917125,0.008807588,2017,True,False,False,True,True,False,0.008807588,-0.004236006,0.008807588,0.013043593999999999,0.0,False,False,False
2017-01-24,0.0005533900000000008,0.019333954,right,-0.018780564,SZ002752,0.016263276,-0.030955995,SH600760,0.045150097,0.056749497,SH600760,0.045150097,0.056749497,2017,True,False,False,True,True,False,0.056749497,-0.030955995,0.056749497,0.087705492,0.0,False,False,False
2017-01-25,0.001640403999999998,0.015960913000000004,right,-0.014320509000000006,SH600071,0.018180374,-0.037695456,SH600760,0.037513755,-0.0065671015,SH600760,0.037513755,-0.0065671015,2017,True,False,False,True,True,False,-0.0065671015,-0.037695456,-0.0065671015,0.031128354500000004,0.0,False,False,False
2017-01-26,0.0010870150000000002,0.0007190969999999984,left,0.0003679180000000018,SH603003,0.014109011,-0.003923492,SH600760,0.020111287,0.010768739,SH603003,0.014109011,-0.003923492,2017,True,True,True,False,False,True,-0.003923492,-0.003923492,0.010768739,0.0,-0.014692231,True,False,False
2017-02-03,0.0009881939999999995,0.0007923170000000007,left,0.00019587699999999882,SZ002389,0.015709886,0.026032541,SZ002638,0.028929096,-0.09888919,SZ002389,0.015709886,0.026032541,2017,True,True,True,False,False,True,0.026032541,0.026032541,-0.09888919,0.0,0.12492173100000001,False,False,False
2017-02-06,0.004436995999999999,0.0014469439999999986,left,0.002990052,SH600609,0.017943207,0.015776921,SZ300417,0.025151074,-0.0023255814,SH600609,0.017943207,0.015776921,2017,True,True,True,False,False,True,0.015776921,0.015776921,-0.0023255814,0.0,0.018102502399999998,False,False,False
2017-02-07,0.0017392239999999993,0.0013568820000000002,left,0.00038234199999999906,SZ300268,0.01602611,0.01244168,SH600760,0.02753483,0.015785927,SZ300268,0.01602611,0.01244168,2017,True,True,True,False,False,True,0.01244168,0.01244168,0.015785927,0.0,-0.0033442470000000016,False,False,False
2017-02-08,0.0007411459999999998,0.005245930000000003,right,-0.004504784000000003,SZ300268,0.012340141,0.01812596,SH600760,0.027538564,0.06652137,SH600760,0.027538564,0.06652137,2017,True,False,False,True,True,False,0.06652137,0.01812596,0.06652137,0.04839541,0.0,True,False,False
2017-02-09,0.0018528659999999999,0.004073318999999999,right,-0.002220452999999999,SH600764,0.012438961,-0.00818085,SH600760,0.020904467,-0.031896934,SH600760,0.020904467,-0.031896934,2017,True,False,False,True,True,False,-0.031896934,-0.00818085,-0.031896934,-0.023716084000000002,0.0,False,False,False
2017-02-10,0.00070162,0.007779034000000001,right,-0.007077414000000001,SZ002211,0.014415352,-0.018983807,SZ000803,0.031791102,0.0014115433,SZ000803,0.031791102,0.0014115433,2017,True,False,False,True,True,False,0.0014115433,-0.018983807,0.0014115433,0.020395350299999997,0.0,False,False,False
2017-02-13,0.00035575099999999964,0.003011375999999998,right,-0.0026556249999999983,SH601116,0.013624795,0.06091239,SZ000803,0.016775217,-0.0112764295,SZ000803,0.016775217,-0.0112764295,2017,True,False,False,True,True,False,-0.0112764295,0.06091239,-0.0112764295,-0.0721888195,0.0,False,False,False
2017-02-14,0.010188290999999999,0.0010620200000000003,left,0.009126270999999998,SH600679,0.023081822,0.012654274,SH603308,0.021042004,-0.005873715,SH600679,0.023081822,0.012654274,2017,True,True,True,False,False,True,0.012654274,0.012654274,-0.005873715,0.0,0.018527989,True,False,False
2017-02-15,0.00024704849999999945,0.0022202410000000013,right,-0.001973192500000002,SH600097,0.0138916075,-0.015920825,SZ300323,0.024408597,-0.028462999,SZ300323,0.024408597,-0.028462999,2017,True,False,False,True,True,False,-0.028462999,-0.015920825,-0.028462999,-0.012542174,0.0,True,False,False
2017-02-16,1.976400000000024e-05,0.005142371,right,-0.0051226069999999995,SZ002105,0.012913295,-0.015393072,SH600760,0.02746649,-0.021100918,SH600760,0.02746649,-0.021100918,2017,True,False,False,True,True,False,-0.021100918,-0.015393072,-0.021100918,-0.005707845999999999,0.0,False,False,False
2017-02-17,0.0035970290000000016,0.002392102,left,0.0012049270000000015,SZ002040,0.01653997,0.0067032296,SZ300417,0.024741147,-0.0004753981,SZ002040,0.01653997,0.0067032296,2017,True,True,True,False,False,True,0.0067032296,0.0067032296,-0.0004753981,0.0,0.0071786277,True,False,False
2017-02-20,0.0016305220000000006,0.003395325000000001,right,-0.0017648030000000006,SZ000553,0.0159767,0.014459122,SZ000807,0.018211905,0.01248,SZ000807,0.018211905,0.01248,2017,True,False,False,True,True,False,0.01248,0.014459122,0.01248,-0.001979122,0.0,True,False,False
2017-02-21,0.0014526470000000014,0.0012907910000000012,left,0.00016185600000000015,SZ000993,0.018378014,-0.022772674,SZ300198,0.010189579,-0.017974084,SZ000993,0.018378014,-0.022772674,2017,True,True,True,False,False,True,-0.022772674,-0.022772674,-0.017974084,0.0,-0.004798589999999998,True,False,False
2017-02-22,0.002361786999999999,0.0011388930000000002,left,0.0012228939999999987,SZ000710,0.014790866,0.017545514,SH600262,0.013004015,0.0013183915,SZ000710,0.014790866,0.017545514,2017,True,True,True,False,False,True,0.017545514,0.017545514,0.0013183915,0.0,0.016227122500000003,False,False,False
2017-02-23,0.0008696129999999982,0.001176693999999999,right,-0.0003070810000000007,SZ000710,0.019208098,0.023639565,SZ300376,0.023160856,-0.06408026,SZ300376,0.023160856,-0.06408026,2017,True,False,False,True,True,False,-0.06408026,0.023639565,-0.06408026,-0.087719825,0.0,True,False,False
2017-02-24,0.0010771319999999997,0.0016836730000000001,right,-0.0006065410000000004,SZ000818,0.014217712,0.011326861,SZ000615,0.011872162,-0.013946241,SZ000615,0.011872162,-0.013946241,2017,True,False,False,True,True,False,-0.013946241,0.011326861,-0.013946241,-0.025273102,0.0,False,False,False
2017-02-27,0.0027570650000000013,0.0007028550000000005,left,0.0020542100000000008,SZ000710,0.01719218,-0.033345252,SZ000514,0.01623432,-0.0010467549,SZ000710,0.01719218,-0.033345252,2017,True,True,True,False,False,True,-0.033345252,-0.033345252,-0.0010467549,0.0,-0.0322984971,True,False,False
2017-02-28,0.0004842159999999991,0.0034628329999999985,right,-0.0029786169999999994,SZ000678,0.013634677,-0.02062308,SZ002606,0.035140473,-0.09859709,SZ002606,0.035140473,-0.09859709,2017,True,False,False,True,True,False,-0.09859709,-0.02062308,-0.09859709,-0.07797401,0.0,True,False,True
2017-03-01,0.005197905000000001,0.0007941729999999952,left,0.004403732000000006,SZ300402,0.018634943,-0.004870738,SZ002606,0.042378426,-0.09832727,SZ300402,0.018634943,-0.004870738,2017,True,True,True,False,False,True,-0.004870738,-0.004870738,-0.09832727,0.0,0.093456532,True,False,False
2017-03-02,0.0013439460000000004,0.014517557000000004,right,-0.013173611000000003,SZ300402,0.016164457,0.026731929,SH603300,0.045084085,0.0063211126,SH603300,0.045084085,0.0063211126,2017,True,False,False,True,True,False,0.0063211126,0.026731929,0.0063211126,-0.020410816400000004,0.0,True,False,False
2017-03-03,0.000998077,0.006471172000000001,right,-0.005473095000000001,SZ002679,0.015591304,0.014991671,SH600675,0.025851155,0.0024966956,SH600675,0.025851155,0.0024966956,2017,True,False,False,True,True,False,0.0024966956,0.014991671,0.0024966956,-0.0124949754,0.0,False,False,False
2017-03-06,0.00010870250000000019,0.00036160399999999975,right,-0.00025290149999999956,SZ000953,0.011104898,-0.015481171,SZ000059,0.013088522,-0.022278802,SZ000059,0.013088522,-0.022278802,2017,True,False,False,True,True,False,-0.022278802,-0.015481171,-0.022278802,-0.006797631,0.0,False,False,False
2017-03-07,0.0008498469999999991,0.006952363,right,-0.0061025160000000005,SZ000514,0.011885571,-0.010347904,SZ300304,0.028000886,0.039052147,SZ300304,0.028000886,0.039052147,2017,True,False,False,True,True,False,0.039052147,-0.010347904,0.039052147,0.049400051,0.0,False,False,False
2017-03-08,0.0006225634999999993,0.0003565319999999997,left,0.00026603149999999964,SH603311,0.0147513375,0.0014129283,SZ000635,0.020095652,0.014912471,SH603311,0.0147513375,0.0014129283,2017,True,True,True,False,False,True,0.0014129283,0.0014129283,0.014912471,0.0,-0.0134995427,True,False,False
2017-03-09,0.003093051000000001,0.0016595959999999993,left,0.0014334550000000019,SZ002265,0.01638186,0.012465915,SH600098,0.026473904,-0.02323739,SZ002265,0.01638186,0.012465915,2017,True,True,True,False,False,True,0.012465915,0.012465915,-0.02323739,0.0,0.035703305,False,False,False
2017-03-10,0.0035575025000000003,0.0016935450000000012,left,0.0018639574999999992,SZ002300,0.0138916075,-0.0069940058,SZ000635,0.022105645,-0.012254636,SZ002300,0.0138916075,-0.0069940058,2017,True,True,True,False,False,True,-0.0069940058,-0.0069940058,-0.012254636,0.0,0.0052606302,False,False,False
2017-03-13,0.0058599970000000005,0.018381322000000002,right,-0.012521325000000002,SZ300402,0.020917675,-0.02213353,SZ002584,0.044932578,-0.022840641,SZ002584,0.044932578,-0.022840641,2017,True,False,False,True,True,False,-0.022840641,-0.02213353,-0.022840641,-0.0007071109999999999,0.0,True,False,False
2017-03-14,0.0005731520000000004,0.0003590420000000004,left,0.00021411,SZ002679,0.015640713,0.017261557,SZ300304,0.017502552,-0.014204734,SZ002679,0.015640713,0.017261557,2017,True,True,True,False,False,True,0.017261557,0.017261557,-0.014204734,0.0,0.031466291,True,False,False
2017-03-15,0.001220421499999999,0.013479110000000002,right,-0.012258688500000003,SZ002388,0.0128243575,0.014720916,SZ300304,0.047297932,-0.043160602,SZ300304,0.047297932,-0.043160602,2017,True,False,False,True,True,False,-0.043160602,0.014720916,-0.043160602,-0.057881518,0.0,True,False,False
2017-03-16,0.0014921755000000016,0.0031712100000000007,right,-0.0016790344999999991,SZ002388,0.0125476625,0.021761032,SZ000710,0.022934452,0.0640649,SZ000710,0.022934452,0.0640649,2017,True,False,False,True,True,False,0.0640649,0.021761032,0.0640649,0.042303867999999994,0.0,False,False,False
2017-03-17,0.0002174029999999997,0.008378063000000002,right,-0.008160660000000002,SZ002346,0.014642636,0.011006517,SZ300304,0.02916585,-0.00677638,SZ300304,0.02916585,-0.00677638,2017,True,False,False,True,True,False,-0.00677638,0.011006517,-0.00677638,-0.017782897,0.0,False,False,False
2017-03-20,0.00024704800000000145,0.004981678,right,-0.004734629999999998,SZ000791,0.012508134,-0.016152019,SH603558,0.026867399,0.030853175,SH603558,0.026867399,0.030853175,2017,True,False,False,True,True,False,0.030853175,-0.016152019,0.030853175,0.047005194,0.0,False,False,False
2017-03-21,0.0006917380000000008,0.0030235114999999993,right,-0.0023317734999999985,SZ002346,0.017152652,-0.038724706,SH600212,0.013784332,-0.0056666667,SH600212,0.013784332,-0.0056666667,2017,True,False,False,True,True,False,-0.0056666667,-0.038724706,-0.0056666667,0.033058039299999994,0.0,False,False,False
2017-03-22,0.009308798,0.014656411000000001,right,-0.005347613000000001,SZ000635,0.021915752,0.019888269,SZ300304,0.02876864,-0.024184566,SZ300304,0.02876864,-0.024184566,2017,True,False,False,True,True,False,-0.024184566,0.019888269,-0.024184566,-0.044072835000000005,0.0,False,False,False
2017-03-23,0.0007016179999999993,0.0023827649999999985,right,-0.0016811469999999992,SH600097,0.013634677,0.011482776,SZ000710,0.021451075,-0.038567822,SZ000710,0.021451075,-0.038567822,2017,True,False,False,True,True,False,-0.038567822,0.011482776,-0.038567822,-0.050050598,0.0,False,False,False
2017-03-24,0.001679930999999999,0.010803525,right,-0.009123594,SZ000885,0.019079631,-0.0216432,SH600742,0.023944033,-0.02840412,SH600742,0.023944033,-0.02840412,2017,True,False,False,True,True,False,-0.02840412,-0.0216432,-0.02840412,-0.00676092,0.0,False,False,False
2017-03-27,0.000968432,0.009139449000000001,right,-0.008171017000000001,SH600810,0.014267122,-0.018052517,SZ002335,0.028342426,-0.018500313,SZ002335,0.028342426,-0.018500313,2017,True,False,False,True,True,False,-0.018500313,-0.018052517,-0.018500313,-0.0004477960000000003,0.0,False,False,False
2017-03-28,0.0007905560000000013,0.007139597000000001,right,-0.006349041,SZ300304,0.013506211,-0.08946679,SZ002335,0.025132101,-0.031141868,SZ002335,0.025132101,-0.031141868,2017,True,False,False,True,True,False,-0.031141868,-0.08946679,-0.031141868,0.058324922,0.0,False,False,False
2017-03-29,0.005504247,0.001179401,left,0.004324846,SZ300304,0.021382127,0.013651877,SZ000962,0.024183767,-0.0070579494,SZ300304,0.021382127,0.013651877,2017,True,True,True,False,False,True,0.013651877,0.013651877,-0.0070579494,0.0,0.0207098264,True,False,False
2017-03-30,0.0019566249999999983,0.006464696999999998,right,-0.004508072,SZ300461,0.01699454,0.049898166,SZ002762,0.038264975,0.049445678,SZ002762,0.038264975,0.049445678,2017,True,False,False,True,True,False,0.049445678,0.049898166,0.049445678,-0.0004524880000000009,0.0,True,False,False
2017-03-31,0.0024606049999999977,0.0005175289999999992,left,0.0019430759999999984,SZ000159,0.018506479,0.002003339,SZ000584,0.026843604,-0.03139867,SZ000159,0.018506479,0.002003339,2017,True,True,True,False,False,True,0.002003339,0.002003339,-0.03139867,0.0,0.033402008999999996,True,False,False
